Driver,Team,LapTime,LapNumber,Stint,TyreLife,FreshTyre,Compound,TrackTemp,AirTemp,Sector1Time,Sector2Time,Sector3Time,Location,Year,Country,EventName,EventDate,TrackLenght,NumTurns,RaceDistance,NumLaps,Taction,AsphaltGrip,AsphaltAbrasion,TrackEvolution,TyreStress,Braking,LateralLoad,Downforce,Soft,Medium,Hard
VER,Red Bull Racing,77.262,20.0,5.0,4.0,True,SOFT,23.1,15.4,26.663,17.605,32.994,Melbourne,2023,Australia,Australian Grand Prix,2025-03-16,5.278,14,306.124,58,2,2,2,3,3,2,3,3,C5,C4,C3
GAS,Alpine,77.675,22.0,4.0,5.0,True,SOFT,22.9,15.4,26.846,17.652,33.177,Melbourne,2023,Australia,Australian Grand Prix,2025-03-16,5.278,14,306.124,58,2,2,2,3,3,2,3,3,C5,C4,C3
ALB,Williams,77.609,26.0,5.0,5.0,True,SOFT,22.9,15.4,26.959,17.459,33.191,Melbourne,2023,Australia,Australian Grand Prix,2025-03-16,5.278,14,306.124,58,2,2,2,3,3,2,3,3,C5,C4,C3
STR,Aston Martin,77.563,23.0,5.0,3.0,True,SOFT,22.9,15.4,26.857,17.625,33.081,Melbourne,2023,Australia,Australian Grand Prix,2025-03-16,5.278,14,306.124,58,2,2,2,3,3,2,3,3,C5,C4,C3
LEC,Ferrari,77.369,24.0,6.0,2.0,True,SOFT,22.6,15.3,26.851,17.659,32.859,Melbourne,2023,Australia,Australian Grand Prix,2025-03-16,5.278,14,306.124,58,2,2,2,3,3,2,3,3,C5,C4,C3
GAS,Alpine,77.694,24.0,4.0,7.0,True,SOFT,22.5,15.3,26.902,17.602,33.19,Melbourne,2023,Australia,Australian Grand Prix,2025-03-16,5.278,14,306.124,58,2,2,2,3,3,2,3,3,C5,C4,C3
HUL,Haas F1 Team,77.735,25.0,6.0,3.0,True,SOFT,22.5,15.3,26.986,17.649,33.1,Melbourne,2023,Australia,Australian Grand Prix,2025-03-16,5.278,14,306.124,58,2,2,2,3,3,2,3,3,C5,C4,C3
VER,Red Bull Racing,76.732,23.0,6.0,2.0,True,SOFT,22.5,15.3,26.574,17.456,32.702,Melbourne,2023,Australia,Australian Grand Prix,2025-03-16,5.278,14,306.124,58,2,2,2,3,3,2,3,3,C5,C4,C3
STR,Aston Martin,77.308,25.0,5.0,5.0,True,SOFT,22.5,15.3,26.846,17.601,32.861,Melbourne,2023,Australia,Australian Grand Prix,2025-03-16,5.278,14,306.124,58,2,2,2,3,3,2,3,3,C5,C4,C3
ALO,Aston Martin,77.139,25.0,5.0,3.0,True,SOFT,22.5,15.3,26.648,17.563,32.928,Melbourne,2023,Australia,Australian Grand Prix,2025-03-16,5.278,14,306.124,58,2,2,2,3,3,2,3,3,C5,C4,C3
SAI,Ferrari,77.27,27.0,6.0,3.0,True,SOFT,22.5,15.3,26.959,17.553,32.758,Melbourne,2023,Australia,Australian Grand Prix,2025-03-16,5.278,14,306.124,58,2,2,2,3,3,2,3,3,C5,C4,C3
RUS,Mercedes,76.968,28.0,5.0,3.0,True,SOFT,22.5,15.3,26.638,17.463,32.867,Melbourne,2023,Australia,Australian Grand Prix,2025-03-16,5.278,14,306.124,58,2,2,2,3,3,2,3,3,C5,C4,C3
HAM,Mercedes,77.104,27.0,5.0,3.0,True,SOFT,22.5,15.3,26.748,17.519,32.837,Melbourne,2023,Australia,Australian Grand Prix,2025-03-16,5.278,14,306.124,58,2,2,2,3,3,2,3,3,C5,C4,C3
GAS,Alpine,79.827,2.0,1.0,2.0,True,HARD,44.4,26.3,28.619,28.544,22.664,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
OCO,Alpine,79.658,2.0,1.0,2.0,True,HARD,44.4,26.3,28.456,28.463,22.739,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
PER,Red Bull Racing,79.292,2.0,1.0,2.0,True,HARD,44.4,26.3,28.424,28.321,22.547,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
TSU,AlphaTauri,80.451,2.0,1.0,10.0,False,HARD,44.4,26.3,28.752,28.917,22.782,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
RIC,AlphaTauri,80.807,2.0,1.0,10.0,False,HARD,44.4,26.3,28.801,29.084,22.922,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
NOR,McLaren,79.352,2.0,1.0,2.0,True,HARD,44.4,26.3,28.655,28.16,22.537,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
ZHO,Alfa Romeo,79.366,2.0,1.0,2.0,True,HARD,44.4,26.3,28.52,28.137,22.709,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
STR,Aston Martin,80.051,2.0,1.0,2.0,True,HARD,44.4,26.3,28.701,28.73,22.62,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
BOT,Alfa Romeo,78.818,2.0,1.0,2.0,True,HARD,44.4,26.3,28.351,28.145,22.322,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
SAI,Ferrari,79.793,2.0,1.0,2.0,True,HARD,44.4,26.2,28.42,28.855,22.518,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
ALO,Aston Martin,79.475,2.0,1.0,2.0,True,HARD,44.4,26.2,28.562,28.459,22.454,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
LEC,Ferrari,79.414,2.0,1.0,2.0,True,HARD,44.4,26.2,28.59,28.371,22.453,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
VER,Red Bull Racing,78.892,2.0,1.0,2.0,True,HARD,44.4,26.2,28.433,28.216,22.243,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
PIA,McLaren,79.233,2.0,1.0,2.0,True,HARD,44.4,26.2,28.479,28.254,22.5,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
MAG,Haas F1 Team,80.063,2.0,1.0,2.0,True,HARD,44.4,26.2,28.49,28.898,22.675,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
HUL,Haas F1 Team,79.57,2.0,1.0,2.0,True,HARD,44.4,26.2,28.548,28.471,22.551,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
HAM,Mercedes,79.184,2.0,1.0,2.0,True,HARD,44.8,26.3,28.612,28.182,22.39,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
RUS,Mercedes,79.029,2.0,1.0,2.0,True,HARD,44.8,26.3,28.483,28.236,22.31,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
GAS,Alpine,79.396,4.0,1.0,4.0,True,HARD,44.9,26.4,28.522,28.376,22.498,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
ALB,Williams,79.358,2.0,1.0,2.0,True,HARD,44.9,26.4,28.516,28.231,22.611,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
SAR,Williams,79.472,2.0,1.0,2.0,True,HARD,44.9,26.4,28.407,28.249,22.816,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
OCO,Alpine,79.572,4.0,1.0,4.0,True,HARD,44.9,26.4,28.651,28.314,22.607,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
PER,Red Bull Racing,78.844,4.0,1.0,4.0,True,HARD,44.9,26.4,28.45,28.034,22.36,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
ZHO,Alfa Romeo,79.412,4.0,1.0,4.0,True,HARD,44.9,26.4,28.646,28.158,22.608,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
STR,Aston Martin,79.457,4.0,1.0,4.0,True,HARD,44.9,26.4,28.48,28.469,22.508,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
BOT,Alfa Romeo,78.775,4.0,1.0,4.0,True,HARD,44.9,26.4,28.541,27.867,22.367,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
ALO,Aston Martin,79.138,4.0,1.0,4.0,True,HARD,44.9,26.4,28.46,28.262,22.416,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
PIA,McLaren,78.991,4.0,1.0,4.0,True,HARD,44.9,26.4,28.511,28.003,22.477,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
LEC,Ferrari,79.635,4.0,1.0,4.0,True,HARD,44.9,26.4,28.566,28.391,22.678,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
HUL,Haas F1 Team,79.55,4.0,1.0,4.0,True,HARD,44.9,26.4,28.553,28.426,22.571,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
MAG,Haas F1 Team,79.681,4.0,1.0,4.0,True,HARD,44.9,26.4,28.426,28.552,22.703,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
NOR,McLaren,78.99,5.0,1.0,5.0,True,HARD,44.9,26.4,28.754,28.112,22.124,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
SAI,Ferrari,79.168,5.0,1.0,5.0,True,HARD,44.9,26.4,28.402,28.382,22.384,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
VER,Red Bull Racing,78.658,5.0,1.0,5.0,True,HARD,44.9,26.4,28.353,28.142,22.163,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
ALB,Williams,79.148,4.0,1.0,4.0,True,HARD,44.9,26.4,28.511,28.229,22.408,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
SAR,Williams,79.568,4.0,1.0,4.0,True,HARD,44.9,26.4,28.542,28.533,22.493,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
RIC,AlphaTauri,79.037,5.0,2.0,2.0,True,HARD,44.7,26.4,28.617,28.284,22.136,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
TSU,AlphaTauri,78.919,5.0,2.0,2.0,True,HARD,44.7,26.4,28.424,28.319,22.176,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
OCO,Alpine,78.854,7.0,2.0,2.0,True,HARD,44.5,26.5,28.388,28.153,22.313,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
GAS,Alpine,78.743,7.0,2.0,2.0,True,HARD,44.5,26.5,28.335,28.116,22.292,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
PER,Red Bull Racing,78.36,7.0,2.0,2.0,True,HARD,44.2,26.5,28.328,27.912,22.12,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
ZHO,Alfa Romeo,78.143,7.0,2.0,2.0,True,HARD,44.2,26.5,28.249,27.817,22.077,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
LEC,Ferrari,78.44,7.0,2.0,2.0,True,HARD,44.2,26.5,28.192,28.006,22.242,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
STR,Aston Martin,78.782,7.0,2.0,2.0,True,HARD,44.3,26.4,28.31,28.147,22.325,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
ALO,Aston Martin,78.58,7.0,2.0,2.0,True,HARD,44.3,26.4,28.305,28.105,22.17,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
PIA,McLaren,78.464,7.0,2.0,2.0,True,HARD,44.3,26.4,28.493,27.859,22.112,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
NOR,McLaren,78.209,8.0,2.0,2.0,True,HARD,44.3,26.4,28.353,27.855,22.001,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
SAI,Ferrari,78.393,8.0,2.0,2.0,True,HARD,44.3,26.4,28.196,28.04,22.157,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
BOT,Alfa Romeo,81.191,7.0,2.0,2.0,True,HARD,44.5,26.5,28.313,27.954,24.924,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
ALB,Williams,78.917,7.0,2.0,2.0,True,HARD,44.5,26.5,28.395,27.989,22.533,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
SAR,Williams,79.248,7.0,2.0,2.0,True,HARD,44.6,26.5,28.491,28.141,22.616,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
ZHO,Alfa Romeo,79.933,9.0,2.0,4.0,True,HARD,44.6,26.5,28.521,28.771,22.641,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
RIC,AlphaTauri,78.906,8.0,3.0,2.0,True,HARD,44.6,26.5,28.418,28.308,22.18,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
MAG,Haas F1 Team,79.206,7.0,2.0,2.0,True,HARD,44.6,26.5,28.353,28.488,22.365,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
TSU,AlphaTauri,79.022,8.0,3.0,2.0,True,HARD,44.6,26.5,28.453,28.186,22.383,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
VER,Red Bull Racing,78.318,8.0,2.0,2.0,True,HARD,44.6,26.5,28.189,27.933,22.196,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
HUL,Haas F1 Team,78.695,7.0,2.0,2.0,True,HARD,44.6,26.5,28.439,28.065,22.191,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
HAM,Mercedes,78.577,7.0,2.0,2.0,True,HARD,44.6,26.5,28.516,27.973,22.088,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
NOR,McLaren,78.697,10.0,2.0,4.0,True,HARD,44.6,26.5,28.397,27.904,22.396,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
RUS,Mercedes,79.027,8.0,2.0,2.0,True,HARD,44.6,26.5,28.72,28.088,22.219,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
STR,Aston Martin,79.221,9.0,2.0,4.0,True,HARD,44.6,26.5,28.747,28.157,22.317,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
PER,Red Bull Racing,77.675,10.0,3.0,2.0,True,MEDIUM,43.8,26.1,28.318,27.583,21.774,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
OCO,Alpine,78.075,12.0,4.0,2.0,True,MEDIUM,43.8,26.1,28.225,27.829,22.021,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
STR,Aston Martin,77.861,12.0,3.0,2.0,True,MEDIUM,43.6,26.1,28.327,27.635,21.899,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
VER,Red Bull Racing,77.296,11.0,3.0,2.0,True,MEDIUM,43.5,26.2,28.07,27.462,21.764,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
SAI,Ferrari,77.905,11.0,3.0,2.0,True,MEDIUM,43.5,26.2,28.173,27.809,21.923,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
NOR,McLaren,77.328,13.0,3.0,2.0,True,MEDIUM,43.5,26.2,28.154,27.342,21.832,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
LEC,Ferrari,77.877,11.0,3.0,2.0,True,MEDIUM,43.6,26.3,28.168,27.774,21.935,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
RIC,AlphaTauri,78.207,11.0,4.0,2.0,True,MEDIUM,43.6,26.3,28.296,27.951,21.96,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
ALO,Aston Martin,77.701,11.0,3.0,2.0,True,MEDIUM,43.6,26.3,28.129,27.68,21.892,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
PIA,McLaren,77.571,11.0,3.0,2.0,True,MEDIUM,43.6,26.3,28.197,27.458,21.916,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
HUL,Haas F1 Team,78.005,10.0,3.0,2.0,True,MEDIUM,43.6,26.3,28.188,27.831,21.986,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
GAS,Alpine,78.217,12.0,4.0,2.0,True,MEDIUM,43.6,26.3,28.282,27.881,22.054,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
ZHO,Alfa Romeo,77.744,12.0,3.0,2.0,True,MEDIUM,43.6,26.3,28.216,27.603,21.925,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
BOT,Alfa Romeo,78.144,10.0,3.0,2.0,True,MEDIUM,43.6,26.3,28.365,27.691,22.088,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
HAM,Mercedes,77.712,10.0,3.0,2.0,True,MEDIUM,43.6,26.3,28.283,27.651,21.778,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
STR,Aston Martin,78.283,14.0,3.0,4.0,True,MEDIUM,43.2,26.3,28.293,27.901,22.089,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
PER,Red Bull Racing,79.443,13.0,3.0,5.0,True,MEDIUM,43.4,26.2,28.217,27.754,23.472,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
VER,Red Bull Racing,77.547,14.0,4.0,2.0,True,MEDIUM,43.0,26.4,28.048,27.66,21.839,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
STR,Aston Martin,78.144,17.0,4.0,2.0,True,MEDIUM,43.0,26.3,28.337,27.618,22.189,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
HUL,Haas F1 Team,77.652,13.0,4.0,2.0,True,MEDIUM,43.0,26.3,28.132,27.6,21.92,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
RIC,AlphaTauri,78.002,14.0,5.0,2.0,True,MEDIUM,43.0,26.3,28.163,27.861,21.978,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
ZHO,Alfa Romeo,77.7,15.0,4.0,2.0,True,MEDIUM,43.0,26.2,28.246,27.529,21.925,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
HAM,Mercedes,77.427,13.0,4.0,2.0,True,MEDIUM,43.0,26.2,28.271,27.494,21.662,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
SAI,Ferrari,77.703,14.0,4.0,2.0,True,MEDIUM,43.0,26.2,28.084,27.697,21.922,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
BOT,Alfa Romeo,77.563,13.0,4.0,2.0,True,MEDIUM,43.0,26.2,28.135,27.5,21.928,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
GAS,Alpine,78.045,15.0,5.0,2.0,True,MEDIUM,43.0,26.2,28.176,27.837,22.032,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
OCO,Alpine,77.841,15.0,5.0,2.0,True,MEDIUM,43.0,26.2,28.036,27.72,22.085,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
LEC,Ferrari,77.58,14.0,4.0,2.0,True,MEDIUM,43.0,26.2,28.036,27.637,21.907,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
ALO,Aston Martin,81.048,14.0,4.0,2.0,True,MEDIUM,43.0,26.2,28.144,27.482,25.422,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
PER,Red Bull Racing,80.346,16.0,4.0,2.0,True,MEDIUM,43.1,26.3,28.161,27.489,24.696,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
PER,Red Bull Racing,77.142,19.0,5.0,2.0,True,SOFT,42.3,26.2,27.947,27.425,21.77,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
HUL,Haas F1 Team,77.298,16.0,5.0,2.0,True,SOFT,42.3,26.2,28.038,27.507,21.753,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
NOR,McLaren,76.904,16.0,4.0,2.0,True,SOFT,42.3,26.2,27.925,27.193,21.786,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
ALO,Aston Martin,77.043,17.0,5.0,2.0,True,SOFT,42.3,26.2,27.948,27.362,21.733,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
ZHO,Alfa Romeo,77.548,18.0,5.0,2.0,True,SOFT,42.1,26.3,28.06,27.51,21.978,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
BOT,Alfa Romeo,77.164,16.0,5.0,2.0,True,SOFT,42.1,26.3,27.929,27.36,21.875,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
LEC,Ferrari,77.157,17.0,5.0,2.0,True,SOFT,42.1,26.3,27.894,27.449,21.814,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
PIA,McLaren,77.382,16.0,5.0,2.0,True,SOFT,42.1,26.3,27.909,27.655,21.818,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
VER,Red Bull Racing,76.612,17.0,5.0,2.0,True,SOFT,42.1,26.3,27.782,27.283,21.547,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
HAM,Mercedes,76.738,16.0,5.0,2.0,True,SOFT,42.1,26.3,27.828,27.281,21.629,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
HUL,Haas F1 Team,77.186,19.0,6.0,2.0,True,SOFT,42.9,26.2,27.947,27.455,21.784,Shanghai,2023,China,Chinese Grand Prix,2025-03-23,5.451,16,305.066,56,3,3,3,5,4,4,4,3,C4,C3,C2
